RUNUP_HT,DIST_FROM_SOURCE,CAUSE_CODE,TS_INTENSITY,DAMAGE_AMOUNT_ORDER
3.09,54,0,1,1
5.27,65,0,1,1
3.13,64,0,1,1
11.4,175,0,1,1
5.55,189,0,1,1
26.2,98,0,1,1
4.6,303,0,1,1
,215,0,1,1
,74,0,1,1
,137,0,1,1
,226,0,1,1
,223,0,1,1
3,220,0,1,1
1,613,0,1,1
6,142,0,1,1
1.4,123,0,1,1
1.7,159,0,1,1
,3,0,1,1
,137,0,1,1
0.62,7907,0,1,1
1.02,8324,0,1,1
0.51,7922,0,1,1
0.49,8480,0,1,1
0.35,7904,0,1,1
2.4,406,0,1,1
2.4,313,0,1,1
0.9,367,0,1,1
,279,0,1,1
,177,0,1,1
,171,0,1,1
0.8,507,0,1,1
10,135,0,1,1
,242,0,1,1
,221,0,1,1
,242,0,1,1
,334,0,1,1
,339,0,1,1
,352,0,1,1
,352,0,1,1
,369,0,1,1
,384,0,1,1
,248,0,1,1
9,116,0,1,1
,1,0,1,1
,17,0,1,1
6,3,0,1,1
6,3,0,1,1
6,10,0,1,1
6,13,0,1,1
6,12,0,1,1
6,8,0,1,1
6,0,0,1,1
,18,0,1,1
,199,0,1,1
,,0,1,1
,178,0,1,1
10,34,0,1,1
,632,0,1,1
,193,0,1,1
,125,0,1,1
16,165,0,1,1
,23,0,1,1
2.5,204,0,1,1
,258,0,1,1
3,296,0,1,1
5.4,91,0,1,1
,84,0,1,1
2,16994,0,1,1
6,6031,0,1,1
5,6031,0,1,1
3.25,6343,0,1,1
2.4,6379,0,1,1
1.5,2,0,1,1
,509,0,1,1
,466,0,1,1
,82,0,1,1
,81,0,1,1
,112,0,1,1
,150,0,1,1
,422,0,1,1
,155,0,1,1
,754,0,1,1
0.19,9460,0,1,1
1.39,9708,0,1,1
,8481,0,1,1
0.7,8481,0,1,1
1.5,7901,0,1,1
0.51,7917,0,1,1
0.7,7925,0,1,1
1.6,8182,0,1,1
1.3,8368,0,1,1
1.2,8384,0,1,1
1,8449,0,1,1
0.7,8463,0,1,1
,8482,0,1,1
0.6,8539,0,1,1
0.3,8627,0,1,1
0.9,8620,0,1,1
0.8,8625,0,1,1
,13229,0,1,1
,14287,0,1,1
,14211,0,1,1
,16915,0,1,1
,16935,0,1,1
,16699,0,1,1
,7519,0,1,1
,6090,0,1,1
,6111,0,1,1
,6241,0,1,1
,6226,0,1,1
,6247,0,1,1
,6227,0,1,1
,6227,0,1,1
,6227,0,1,1
,6215,0,1,1
,6215,0,1,1
,5923,0,1,1
,6316,0,1,1
1.49,3876,0,1,1
2.5,440,0,1,1
,67,0,1,1
2,89,0,1,1
4.3,332,0,1,1
,219,0,1,1
1.8,3,0,1,1
0.3,225,0,1,1
,0,0,1,1
,210,0,1,1
,149,0,1,1
,250,0,1,1
,65,0,1,1
,162,0,1,1
,154,0,2,1
10,170,0,2,1
,473,0,1,1
,176,0,1,1
,6,0,1,1
,159,0,1,1
,280,0,1,1
,24,0,1,1
,43,0,,1
,17,0,,1
,79,0,,1
,79,0,,1
,137,0,,1
3,10,0,,1
,512,0,,1
6,3,0,,1
5,58,0,,1
,43,0,,1
6,22,0,,1
0.45,5092,0,,1
,122,0,,1
6.1,127,0,,1
0.9,9578,0,,1
0.9,9189,0,,1
1,9173,0,,1
0.1,9117,0,,1
,9071,0,,1
0.7,9031,0,,1
0.6,8988,0,,1
1.2,9089,0,,1
1.2,9376,0,,1
,23,0,,1
,135,0,,1
,29,0,,1
6.1,3814,0,,1
1.5,75,0,,1
,72,0,,1
,70,0,,1
,78,0,,1
,73,0,,1
,75,0,,1
,75,0,,1
3,74,0,,1
,72,0,,1
,102,0,,1
,104,0,,1
,93,0,,1
,104,0,,1
,104,0,,1
,102,0,,1
,102,0,,1
,70,0,,1
,79,0,,1
,83,0,,1
,84,0,,1
,79,0,,1
,706,0,,1
,137,0,,1
11,71,0,,1
,15,0,,1
,9421,0,,1
,9383,0,,1
,9,0,,1
,2,0,,1
,2007,0,,1
,1952,0,,1
5.56,2026,0,,1
5.04,1795,0,,1
12.5,1649,0,,1
4.65,1649,0,,1
1.5,1774,0,,1
2.5,1774,0,,1
,1637,0,,1
,1773,0,,1
,1727,0,,1
2.03,5153,0,2,1
2.44,5190,0,1,1
2.5,281,0,1,1
4.7,219,0,1,1
31,248,0,,1
2.91,2492,0,1,1
1.49,2500,0,1,1
2.73,1733,0,,1
10,2094,0,,1
2.79,49,0,,1
3.57,67,0,,1
12.25,107,0,,1
5.17,22,0,,1
6.88,97,0,,1
4.49,109,0,,1
5.4,248,0,,1
7.5,246,0,,1
4.95,321,0,,1
6.25,242,0,,1
5,259,0,,1
3.43,28,0,,1
1.79,29,0,,1
3.96,17,0,,1
1.65,13,0,,1
4.44,15,0,,1
4.7,124,0,,1
5.04,154,0,,1
4.17,4690,0,,1
5.7,4671,0,,1
3.5,181,0,,1
2.3,81,0,,1
10.8,53,0,,1
2.5,654,0,,1
4.3,667,0,,1
4,2,0,,1
5,2,0,,1
2,594,0,,1
4.15,82,0,,1
6.74,82,0,,1
3.3,85,0,,1
8.2,84,0,,1
7.33,169,0,,1
3.1,211,0,,1
,,0,1,1
2.5,6,0,1,1
,40,0,1,1
,156,0,,1
,17,0,1,1
,1947,0,1,1
,2038,0,1,1
,664,0,1,1
,742,0,1,1
,1429,0,1,1
,1497,0,,1
,111,0,1,1
,186,0,1,1
,639,0,1,1
,160,0,1,1
,324,0,1,1
,37,0,1,1
,,0,,1
,140,0,1,1
0.3,143,0,1,1
,122,0,1,1
,84,0,1,1
,83,0,1,1
,83,0,,1
,80,0,1,1
,126,0,1,1
,150,0,,1
,154,0,,1
,154,0,,1
,162,0,,1
,165,0,,1
,96,0,,1
,214,0,,1
,339,0,,1
,54,0,,1
,52,0,,1
,51,0,,1
,49,0,,1
,50,0,,1
,49,0,,1
,106,0,,1
,92,0,,1
4.9,80,0,,1
3,0,0,,1
,14,0,,1
6.35,0,0,,1
,202,0,,1
1,776,0,,1
1.2,10148,0,,1
1,12078,0,,1
3,8269,0,,1
4,8786,0,,1
3,8735,0,,1
1,9301,0,,1
3.05,8809,0,,1
2,8792,0,,1
3,8070,0,,1
,8726,0,,1
,9125,0,,1
,8725,0,,1
,8030,0,,1
,8755,0,,1
,8755,0,,1
,112,0,,1
,112,0,,1
,109,0,,1
,81,0,,1
,84,0,,1
,83,0,,1
3.5,81,0,,1
,230,0,,1
,274,0,,1
,129,0,,1
,134,0,,1
,477,0,,1
,376,0,,1
,366,0,,1
,369,0,,1
,362,0,,1
,360,0,,1
,372,0,,1
,370,0,,1
,355,0,,1
,352,0,,1
,352,0,,1
3.6,321,0,,1
,383,0,,1
,384,0,,1
,426,0,,1
,396,0,,1
,34,0,,1
,326,0,,1
,104,0,,1
1,278,0,,1
,98,0,,1
,29,0,,1
,42,0,,1
2.5,7477,0,,1
12.8,7254,0,,1
4,15664,0,,1
4,15587,0,,1
3.5,15278,0,,1
,15210,0,,1
7,15669,0,,1
5,15774,0,,1
7,15774,0,,1
,10576,0,,1
,10602,0,,1
3.6,3021,0,,1
3.3,99,0,,1
2.7,101,0,,1
,641,0,,1
4.9,75,0,,1
4.8,66,0,,1
6.1,32,0,,1
1.5,277,0,,1
,275,0,,1
235,1,0,,1
,1180,0,,1
,1179,0,,1
1.2,99,0,,1
7,69,0,,1
1.2,113,0,,1
15,147,0,1,1
5,151,0,1,1
6,101,0,1,1
7,112,0,,1
,1766,0,1,1
,2686,0,1,1
9.44,69,0,1,1
,2275,0,1,1
3.8,2903,0,,1
3.7,2443,0,1,1
,9092,0,1,1
,9185,0,1,1
3.4,7611,0,1,1
3,76,0,,1
2,80,0,1,1
2,88,0,1,1
3.1,131,0,1,1
8,9,0,1,1
,117,0,1,1
,5723,0,1,1
,5526,0,2,1
,40,0,1,1
,151,0,1,1
2.5,169,0,1,1
10.75,134,0,1,1
3.7,274,0,1,1
,,0,1,1
3,237,0,1,1
,223,0,1,1
,208,0,1,1
,14,0,1,1
0.6,322,0,1,1
,197,0,1,1
5,1,0,1,1
,,0,1,1
4,100,0,1,1
,427,0,1,1
1.9,,0,1,1
,36,0,1,1
,120,0,1,1
,1325,0,1,1
,368,0,1,1
,463,0,1,1
,935,0,1,1
,1289,0,1,1
,1384,0,1,1
,1046,0,1,1
,1501,0,1,1
,1562,0,1,1
,152,0,1,1
,1343,0,1,1
3.24,7231,0,1,1
3.21,7231,0,1,1
2.13,7220,0,1,1
4.45,9556,0,1,1
,7797,0,1,1
2,6508,0,1,1
,73,0,1,1
10,38,0,1,1
4,19,0,1,1
11,30,0,1,1
2,107,0,1,1
1.37,7901,0,1,1
4,226,0,1,1
,134,0,1,1
2,16984,0,1,1
2,16975,0,1,1
2,16955,0,1,1
2,16953,0,1,1
0.7,12,0,1,1
1.9,11,0,1,1
1.4,11,0,1,1
6,6,0,1,1
8,2,0,1,1
5.84,21,0,1,1
2,184,0,1,1
8,40,0,1,1
1.5,28,0,1,1
1.8,25,0,1,1
,21,0,1,1
2.5,1,0,1,1
2.5,0,0,1,1
2.5,0,0,1,1
0.6,5622,0,1,1
1.72,5190,0,1,1
1.25,5210,0,1,1
1.21,5226,0,1,1
5.9,149,0,1,1
11.7,148,0,1,1
,358,0,1,1
,63,0,1,1
,288,0,1,1
,270,0,1,1
,267,0,1,1
,307,0,1,1
,332,0,1,1
,331,0,1,1
,304,0,1,1
1.5,291,0,1,1
,275,0,1,1
,4,0,1,1
3.5,36,0,1,1
1.5,42,0,1,1
4.1,140,0,1,1
1.5,,0,1,1
2.5,,0,1,1
,,0,1,1
18,37,0,1,1
3,27,0,1,1
3,6,0,1,1
3,3,0,1,1
30,6,0,1,1
0.9,70,0,1,1
1.2,81,0,1,1
13.49,52,0,1,1
2,196,0,1,1
,197,0,1,1
3.24,279,0,1,1
2.76,255,0,1,1
5.02,198,0,1,1
6.99,450,0,1,1
1.69,4557,0,1,1
4,57,0,1,1
6.7,62,0,1,1
1.9,57,0,1,1
2.7,68,0,1,1
2,57,0,1,1
1.5,58,0,1,1
6.4,67,0,1,1
9.1,74,0,1,1
,93,0,2,1
4,21,0,1,1
,50,0,1,1
,1324,0,1,1
,1120,0,1,1
,1177,0,1,1
,1164,0,1,1
,77,0,1,1
,45,0,1,1
1.2,22,0,1,1
,12466,0,1,1
,11821,0,1,1
4,1,0,1,1
6.02,74,0,1,1
5.26,71,0,1,1
2.16,34,0,1,1
1.51,6,0,1,1
4.56,78,0,1,1
5.17,78,0,1,1
2.99,79,0,1,1
4.56,79,0,1,1
6.77,75,0,1,1
1.71,55,0,1,1
0.9,4,0,1,1
3,48,0,1,1
,230,0,1,1
2.85,,0,1,1
,176,0,1,1
,194,0,1,1
,201,0,1,1
,203,0,1,1
,192,0,1,1
,292,0,1,1
,325,0,1,1
,196,0,1,1
,224,0,1,1
,189,0,1,1
,178,0,3,1
,309,0,1,1
,178,0,1,1
,199,0,1,1
,204,0,1,1
,166,0,1,1
,166,0,1,1
,198,0,1,1
,198,0,1,1
,321,0,1,1
,322,0,1,1
,171,0,1,1
,207,0,1,1
,209,0,1,1
1.5,119,0,1,1
15,113,0,1,1
4.89,79,0,1,1
7.79,69,0,1,1
7.2,74,0,1,1
2.25,55,0,1,1
2.4,62,0,1,1
2.14,68,0,1,1
7.76,76,0,1,1
4.53,77,0,1,1
1.38,79,0,1,1
2.76,78,0,1,1
10.73,74,0,1,1
6.55,72,0,1,1
3.15,67,0,1,1
1.78,50,0,1,1
1.21,7,0,1,1
1.14,3,0,1,1
5.75,66,0,1,1
2.8,48,0,1,1
5.25,64,0,1,1
5.04,38,0,1,1
3.97,38,0,1,1
12.58,51,0,1,1
2.35,51,0,1,1
1.74,50,0,1,1
3.38,36,0,1,1
4.21,39,0,1,1
1.01,48,0,1,1
5.39,54,0,1,1
0.82,58,0,1,1
1.85,60,0,1,1
,98,0,1,1
,97,0,1,1
5,121,0,1,1
0.6,10807,0,1,1
0.8,10548,0,1,1
1,10785,0,1,1
0.6,10664,0,1,1
0.9,10840,0,1,1
0.84,10662,0,1,1
0.15,10956,0,1,1
0.15,10941,0,1,1
0.8,10916,0,1,1
0.86,10803,0,1,1
1,10766,0,1,1
1.2,11096,0,1,1
1.2,11078,0,1,1
,10850,0,1,1
,10785,0,1,1
,10782,0,1,1
,10784,0,1,1
,10691,0,1,1
,10656,0,1,1
,10669,0,1,1
,10662,0,1,1
,11141,0,1,1
,10885,0,1,1
6.74,50,0,1,1
5.8,64,0,1,1
2.59,17,0,1,1
4.25,38,0,1,1
1.98,54,0,1,1
3.67,51,0,1,1
,91,0,1,1
,17,0,1,0
,67,0,1,0
,143,0,1,0
,22,0,1,0
,91,0,1,1
,45,0,1,1
,647,0,1,1
,108,0,1,1
,65,0,1,
,59,0,1,1
,10,0,1,
,42,0,1,
,303,0,1,
,19,0,1,
,60,0,1,
,15,0,1,
,77,0,1,
,47,0,1,
,23,0,1,
,182,0,1,
,3,0,1,1
16,38,0,1,1
30,142,0,1,
30,142,0,1,1
,40,0,1,1
,142,0,1,1
,165,0,1,1
,0,0,1,1
,23,0,1,1
,8,0,1,
8,41,0,1,1
,63,0,1,1
,39,0,1,1
,396,0,1,1
,0,0,1,1
,33,0,1,
,0,0,1,1
,6352,0,1,1
3.7,6045,0,1,1
2.1,426,0,1,1
1.5,1644,0,1,1
2,1513,0,1,1
,6576,0,1,1
2.13,1510,0,1,1
1.82,1495,0,1,1
3.08,1500,0,1,1
2.44,1502,0,1,1
3.7,5506,0,1,1
1.5,5583,0,1,1
3.7,5577,0,1,1
6.4,5602,0,1,1
4.5,5561,0,1,
0.9,0,0,1,1
1.8,1,0,1,1
1.2,2319,0,1,1
1.2,1799,0,1,
1.8,1835,0,1,1
0.6,1943,0,1,1
2.4,570,0,1,1
,1472,0,1,1
1.2,5236,0,1,1
3,0,0,1,1
3,1,0,1,1
1.2,16,0,1,1
1.5,,0,1,1
,13,0,1,
,29,0,1,
,2078,0,1,1
6,16,0,1,1
7.3,211,0,1,1
,264,0,1,1
,376,0,1,1
,125,0,1,1
,16,0,1,2
,88,0,1,
,21,0,1,3
,0,0,1,2
,26,0,1,
,189,0,1,1
,323,0,1,1
,42,0,1,1
,210,0,1,
,9,0,1,1
,138,0,1,0
,38,0,1,0
3,4,0,1,1
,1,0,1,0
,,0,1,
16,8,0,1,0
1.5,375,0,1,
,66,0,1,
5,56,0,1,
9,164,0,1,1
,24,0,1,
,213,0,1,
,196,0,1,
9,8,0,4,3
,0,0,1,
3,255,0,1,
,124,0,1,
,35,0,1,
,11,0,1,
,190,0,1,
2,,0,1,
,60,0,1,
,300,0,1,
,208,0,2,
4,96,0,2,2
10,58,0,1,2
7,78,0,1,
,117,0,1,
,137,0,1,
5,120,0,1,
,18,0,1,
,70,0,2,2
,158,0,1,
,124,0,1,1
,195,0,1,2
,136,0,1,
,124,0,1,1
5,24,0,1,1
,184,0,1,
,99,0,2,3
,89,0,1,
,14,0,1,
2,9,0,1,1
,9,0,1,
6,81,0,1,2
7,121,0,1,
10,77,0,1,1
10,77,0,1,2
6,83,0,1,1
,209,0,1,1
,492,0,1,3
,381,0,1,3
25,233,0,1,2
25,226,0,1,1
,50,0,1,1
,130,0,1,
,139,0,1,1
,130,0,1,
,228,0,1,1
,226,0,1,1
,228,0,1,1
,171,0,1,1
,27,0,1,1
,18,0,1,1
,38,0,1,1
,41,0,1,0
,0,0,1,0
5,101,0,1,1
7,104,0,1,
8,115,0,1,
3,222,0,1,1
2,227,0,1,
2,183,0,1,
4,104,0,1,
6,105,0,1,
10,24,0,1,
8.8,93,0,1,1
5,31,0,1,1
8,106,0,1,1
6.1,52,0,1,
7.4,63,0,1,
4,71,0,1,
6,58,0,1,
7,50,0,1,1
4,85,0,1,2
5,77,0,1,
2,103,0,1,
5.6,32,0,1,
4,147,0,1,
6,89,0,1,1
10.5,96,0,1,1
6.5,59,0,1,1
25.7,145,0,1,2
,153,0,2,3
5.5,350,0,1,
3.6,416,0,1,
11.5,235,0,1,
20,131,0,1,2
2,50,0,1,
,141,0,1,
,13,0,1,
,13,0,1,1
,67,0,1,1
,524,0,1,1
1.5,775,0,1,1
11,772,0,1,
11,863,0,1,1
5,8,0,1,1
4,12,0,1,1
11,7,0,1,1
2,19,0,1,0
2,14,0,1,
55,6,0,1,1
9,698,0,1,1
,139,0,1,
,136,0,1,
5,549,0,1,
30,671,0,1,
30,514,0,1,
88,35,0,1,1
4,228,0,1,1
,,0,1,
,342,0,1,1
2,15175,0,1,1
2.5,15174,0,1,1
2,15377,0,1,1
0.5,15299,0,1,
0.8,17119,0,1,1
,4064,0,1,1
,,0,1,1
0.9,130,0,1,1
,93,0,1,
,8,0,1,
,37,0,1,
0.66,19,0,1,
,47,0,1,
,18,0,1,
2.1,24,0,1,
,246,0,1,
8.6,26,0,1,
1,193,0,1,
,267,0,1,
,221,0,1,
,43,0,1,
,40,0,1,
,270,0,1,
,410,0,1,
,599,0,1,
,71,0,1,
1.2,191,0,1,
,254,0,1,
,249,0,1,
,605,0,1,
1.5,474,0,1,1
,56,0,1,1
3.5,250,0,1,
,166,0,1,
1.5,58,0,1,
,1085,0,1,
3.4,1111,0,1,
,142,0,1,
,280,0,1,1
,317,0,1,
,146,0,1,
2.1,296,0,1,
5,,0,1,
,44,0,1,
,66,0,1,
,40,0,1,1
,247,0,1,1
,30,0,1,1
,3,0,1,1
,42,0,1,1
,1460,0,1,1
,528,0,1,1
,213,0,1,1
,565,0,1,1
,,0,1,1
,37,0,1,1
,124,0,1,1
3.1,815,0,1,1
1.2,78,0,1,1
,0,0,1,1
,24,0,1,1
,0,0,1,1
,55,0,1,1
,56,0,1,1
1.5,763,0,1,1
1,428,0,1,1
,432,0,1,1
,581,0,1,1
1.2,62,0,1,1
,64,0,1,1
0.9,114,0,1,1
,34,0,1,1
,204,0,1,1
,268,0,1,1
,58,0,1,1
0.6,682,0,1,1
1.5,101,0,1,1
,73,0,1,1
0.6,32,0,1,1
0.1,4100,0,1,1
0.05,3818,0,1,1
0.03,4190,0,1,1
,,0,1,1
0.6,356,0,1,1
3.4,88,0,1,1
0.6,120,0,1,1
,82,0,1,1
1.2,69,0,1,1
0.8,243,0,1,1
5.2,80,0,1,1
1,2,0,1,1
0.3,119,0,1,1
9,50,0,1,1
3,19,0,1,1
1,108,0,1,1
,8,0,1,1
,133,0,1,1
,111,0,1,1
,71,0,1,1
3,54,0,1,1
1.5,84,0,1,1
8,246,0,1,1
3,223,0,1,1
,9,0,1,1
10,112,0,1,1
1,227,0,1,1
,127,0,1,1
3,170,0,1,1
,6,0,1,1
0.1,9227,0,1,1
0.1,8511,0,1,1
0.08,9504,0,1,1
0.11,8785,0,1,1
0.1,8193,0,1,1
0.01,8418,0,1,1
0.03,7692,0,1,1
,22,0,1,1
,23,0,1,1
3,203,0,1,1
4.5,202,0,1,1
,104,0,1,1
1.5,13,0,1,1
3,407,0,1,1
1,437,0,1,1
3,147,0,1,1
,539,0,1,1
3.5,190,0,1,1
5,87,0,1,1
0.9,387,0,1,1
,79,0,1,1
,141,0,1,1
,202,0,1,1
,146,0,1,1
5,81,0,1,1
21,113,0,1,1
8.5,149,0,1,1
,373,0,1,1
,299,0,1,1
,183,0,1,1
,184,0,1,1
,125,0,1,1
3,47,0,1,1
2,82,0,1,1
1.2,730,0,1,1
1.8,137,0,1,1
1,125,0,1,1
3,272,0,1,1
3,195,0,1,1
1.7,243,0,1,1
6,148,0,1,1
3,223,0,1,1
1.8,281,0,1,1
3,260,0,1,1
3.5,186,0,1,1
1.9,191,0,1,1
3,215,0,1,1
1,246,0,1,1
5,258,0,1,1
5,175,0,1,1
1.2,281,0,1,1
,195,0,1,1
1.8,266,0,1,1
2.5,175,0,1,1
3,207,0,1,1
3,74,0,1,1
3.9,60,0,1,1
,7478,0,1,1
,5166,0,1,1
4.6,5402,0,1,1
1,5087,0,1,1
1,5199,0,1,1
,13,0,1,1
,286,0,1,1
,0,0,1,1
,,0,1,1
,,0,1,1
120,1,0,1,1
,88,0,1,1
2.4,4153,0,1,1
,56,0,1,1
6.1,35,0,1,1
0.1,,0,1,1
0.01,,0,1,1
0.03,,0,1,1
,3,0,1,1
,,0,1,1
2,32,0,1,1
3,3909,0,1,1
4,53,0,1,1
,,0,1,1
,4,0,1,1
,4,0,1,1
,,0,1,1
,75,0,1,1
,141,0,1,1
,6,0,1,1
,,0,1,1
,21,0,1,1
,6,0,1,1
0.6,,0,1,1
,3,0,1,1
,79,0,1,1
,6,0,1,1
0.6,37,0,1,1
4.6,,0,1,1
,,0,1,1
1.2,3,0,1,1
,4,0,1,1
,28,0,1,1
,,0,1,1
,,0,1,1
,3,0,1,1
0.3,7528,0,1,1
4,22,0,1,1
,1103,0,1,1
,10389,0,1,1
,10728,0,1,1
,10578,0,1,1
,6341,0,1,1
3.6,34,0,1,1
24,49,0,1,1
4,34,0,1,1
9,12,0,1,1
,175,0,1,1
,15,0,1,1
4,25,0,1,1
,331,0,1,1
,6,0,1,1
0.6,9478,0,1,1
,297,0,1,1
,307,0,1,1
2.5,10989,0,1,1
0.4,9597,0,1,1
,9410,0,1,1
1.5,57,0,1,1
,13047,0,1,1
1.25,12669,0,1,1
,214,0,1,1
,52,0,1,1
,24,0,1,1
,29,0,1,1
,29,0,1,1
1,50,0,1,1
3,10,0,1,1
,22,0,1,1
1.8,7772,0,1,1
0.9,7836,0,1,1
0.9,8078,0,1,1
0.9,7933,0,1,1
0.6,7618,0,1,1
,7693,0,1,1
1.8,7869,0,1,1
,7627,0,1,1
1.2,7757,0,1,1
1.8,8614,0,1,1
0.91,353,0,1,1
0.05,1404,0,1,1
1.22,1404,0,1,1
0.76,82,0,1,1
0.2,11299,0,1,1
0.19,6994,0,1,1
0.18,14048,0,1,1
0.14,10950,0,1,1
0.33,3799,0,1,1
0.27,3573,0,1,1
0.27,3399,0,1,1
0.14,3593,0,1,1
0.29,5398,0,1,1
0.29,3665,0,1,1
0.24,3689,0,1,1
0.47,8573,0,1,1
0.79,8691,0,1,1
0.32,9354,0,1,1
,51,0,1,1
,169,0,1,1
1.5,2061,0,1,1
1.8,2701,0,1,1
0.5,3065,0,1,1
0.9,3048,0,1,1
1,3187,0,1,1
1.2,3108,0,1,1
0.6,3306,0,1,1
1,3140,0,1,1
1.3,1152,0,1,1
,4527,0,1,1
2,3501,0,1,1
2.5,543,0,1,1
30,38,0,1,1
24,38,0,1,1
10,59,0,1,1
,147,0,1,1
41,67,0,1,1
20,47,0,1,1
15,38,0,1,1
0.6,5399,0,1,1
2.4,7724,0,1,1
,7632,0,1,1
1.5,7845,0,1,1
0.6,4781,0,1,1
0.3,5529,0,1,1
0.9,436,0,1,1
0.9,332,0,1,1
1.2,617,0,1,1
4,754,0,1,1
1.5,158,0,1,1
2.1,884,0,1,1
1.8,267,0,1,1
22,74,0,1,1
1.8,437,0,1,1
,18303,0,1,1
,0,0,1,1
12.2,1772,0,1,1
,480,0,1,1
,32,0,1,1
0.46,0,0,1,1
,134,0,1,1
,118,0,1,1
,107,0,1,1
,182,0,1,1
6.1,,0,1,1
,65,0,1,1
,110,0,1,1
,,0,1,1
,,0,1,1
,,0,1,1
,98,0,1,1
,,0,1,1
,167,0,1,1
,542,0,1,1
,32,0,1,1
4,140,0,1,1
,7,0,1,1
,472,0,1,1
4.5,472,0,1,1
8,347,0,1,1
,189,0,1,1
,41,0,1,1
3,290,0,1,1
3.3,201,0,1,1
2.7,248,0,1,1
4.2,180,0,1,1
0.1,7710,0,1,1
0.5,5824,0,1,1
0.07,618,0,1,1
1.2,254,0,1,1
,1389,0,1,1
0.07,1358,0,1,1
0.07,994,0,1,1
3,476,0,1,1
2,111,0,1,1
0.5,442,0,1,1
1.5,94,0,1,1
1.4,499,0,1,1
1,547,0,1,1
1,143,0,1,1
4,462,0,1,1
1.5,527,0,1,1
1,490,0,1,1
3,155,0,1,1
1.4,455,0,1,1
1,411,0,1,1
1,479,0,1,1
0.2,7716,0,1,1
3.6,6163,0,1,1
1.1,5950,0,1,1
1.2,5652,0,1,1
1.5,5635,0,1,1
0.6,5829,0,1,1
18.9,167,0,1,1
8.2,184,0,1,1
4.5,278,0,1,1
17.4,186,0,1,1
,174,0,1,1
,315,0,1,1
6,224,0,1,1
30,191,0,1,1
38.2,173,0,1,1
14.6,176,0,1,1
,317,0,1,1
26.1,190,0,1,1
1,7527,0,1,1
2.5,370,0,1,1
1.5,178,0,1,1
2.5,81,0,1,1
0.08,4613,0,1,1
0.08,3877,0,1,1
0.2,3556,0,1,1
0.08,3264,0,1,1
0.08,192,0,1,1
,3423,0,1,1
1.3,3794,0,1,1
0.5,3457,0,1,1
,,0,1,1
,22,0,1,1
,3,0,1,1
1.8,47,0,1,1
,74,0,1,1
,14,0,1,1
,,0,1,1
,,0,1,1
0.1,,0,1,1
0.08,241,0,1,1
0.06,,0,1,1
,,0,1,1
4.5,15,0,1,1
,82,0,1,1
,36,0,1,1
,333,0,1,1
3.05,92,0,1,1
1.8,223,0,1,1
1.8,94,0,1,1
,21,0,1,1
,11,0,1,1
,2,0,1,1
,2,0,1,1
,58,0,1,1
1,276,0,1,1
,25,0,1,1
,,0,1,1
,,0,1,1
,396,0,1,1
,92,0,1,1
,99,0,1,1
,,0,1,1
0.61,111,0,1,1
2.44,115,0,1,1
,46,0,1,1
0.3,8262,0,1,1
0.3,12669,0,1,1
0.18,8543,0,1,1
1,10443,0,1,1
0.76,7677,0,1,1
0.76,7681,0,1,1
2.5,1282,0,1,1
,797,0,1,1
,446,0,1,1
,2060,0,1,1
4,2377,0,1,1
,504,0,1,1
,192,0,1,1
,2368,0,1,1
,11453,0,1,1
0.8,10442,0,1,1
1.8,10085,0,1,1
0.9,10641,0,1,1
3,16067,0,1,1
,16169,0,1,1
1,17925,0,1,1
,16569,0,1,1
,16475,0,1,1
,12141,0,1,1
,10515,0,1,1
1,10648,0,1,1
1,12705,0,1,1
1.25,10561,0,1,1
0.75,10976,0,1,1
1,10471,0,1,1
1.25,10642,0,1,1
2,10519,0,1,1
0.5,10554,0,1,1
3.25,10552,0,1,1
1.8,10738,0,1,1
1.8,10798,0,1,1
,16111,0,1,1
3.5,10599,0,1,1
0.75,10532,0,1,1
1.5,10734,0,1,1
,7437,0,1,1
3,8,0,1,1
0.6,12443,0,1,1
1.68,7960,0,1,1
,2287,0,1,1
2,620,0,1,1
5,1550,0,1,1
2,944,0,1,1
1.5,1745,0,1,1
0.6,2062,0,1,1
1.5,1752,0,1,1
0.7,1698,0,1,1
1.1,1288,0,1,1
2,11366,0,1,1
1.45,10606,0,1,1
1.5,10455,0,1,1
0.75,10357,0,1,1
4.5,10343,0,1,1
3.6,10474,0,1,1
0.9,10775,0,1,1
,16712,0,1,1
3,16369,0,1,1
,16640,0,1,1
3,17655,0,1,1
0.7,16688,0,1,1
1,5335,0,1,1
2.7,10590,0,1,1
1.5,10357,0,1,1
2.5,10246,0,1,1
1,10350,0,1,1
1,10334,0,1,1
,10283,0,1,1
1.8,10329,0,1,1
1.8,10734,0,1,1
,10382,0,1,1
0.7,10275,0,1,1
,9568,0,1,1
0.8,10333,0,1,1
1.5,1294,0,1,1
3,1267,0,1,1
2,1574,0,1,1
3,741,0,1,1
,1203,0,1,1
2,1632,0,1,1
3,1074,0,1,1
3,525,0,1,1
1,1730,0,1,1
6,1313,0,1,1
3.5,1615,0,1,1
3,1644,0,1,1
1,1413,0,1,1
4,523,0,1,1
1.52,7941,0,1,1
1.83,8144,0,1,1
2.07,7956,0,1,1
1.37,8452,0,1,1
0.18,8549,0,1,1
,17,0,1,1
,12,0,1,1
,6,0,1,1
1,21,0,1,1
0.4,90,0,1,1
,30,0,1,1
3,11,0,1,1
1.5,25,0,1,1
1.5,11,0,1,1
